"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
187875;2019-01-28;"2";"06:25:00";"PE";101;73,2;"RECIFE";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;"-8.1027";"-34.9483";"SR-PE";"DEL11/1";"UOP01/PE"
187876;2019-01-28;"2";"07:10:00";"MG";40;565,7;"NOVA LIMA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;"-20.1784";"-43.9663";"SR-MG";"DEL4/1";"UOP02/MG"
187878;2019-01-28;"2";"07:20:00";"GO";70;9;"AGUAS LINDAS DE GOIAS";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;1;"-15.7359";"-48.2829";"SR-DF";"GO";"UOP06/DF"
187880;2019-01-28;"2";"03:00:00";"SC";282;427,2;"VARGEM BONITA";"Defeito Mecânico no Veículo";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";43;0;0;0;43;0;0;1;"-26.975946";"-51.771011";"SR-SC";"DEL7";"UOP07/SC"
187881;2019-01-28;"2";"06:55:00";"SP";153;62;"SAO JOSE DO RIO PRETO";"Falta de Atenção à Condução";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";6;0;3;0;3;0;3;3;"-20.81328";"-49.356758";"SR-SP";"DEL6/9";"UOP01/SP"
187882;2019-01-28;"2";"07:50:00";"SC";101;129;"BALNEARIO CAMBORIU";"Defeito Mecânico no Veículo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;"-26.984";"-48.6695";"SR-SC";"DEL8/4";"UOP03/SC"
187883;2019-01-28;"2";"07:05:00";"RJ";101;529;"ANGRA DOS REIS";"Restrição de Visibilidade";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;"-23.02479343";"-44.50947225";"SR-RJ";"DEL5/3";"UOP03/RJ"
187884;2019-01-28;"2";"05:30:00";"MG";365;161,5;"PIRAPORA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";2;0;0;1;1;0;1;2;"-17.364452";"-44.928398";"SR-MG";"DEL4/12";"UOP01/MG"
187885;2019-01-28;"2";"06:15:00";"MG";40;280,3;"TRES MARIAS";"Restrição de Visibilidade";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;1;1;0;0;2;1;"-18.23509";"-45.213764";"SR-MG";"DEL4/14";"UOP02/MG"
187886;2019-01-28;"2";"07:05:00";"MS";60;392,9;"SIDROLANDIA";"Ingestão de Álcool";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;0;1;0;1;"-20.89555";"-54.865681";"SR-MS";"DEL3/1";"UOP04/MS"
187887;2019-01-28;"2";"07:00:00";"MG";381;772,3;"CAMPANHA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";3;0;1;1;1;0;2;1;"-21.7793";"-45.4312";"SR-MG";"DEL09";"UOP02/MG"
187888;2019-01-27;"1";"12:30:00";"BA";116;808;"VITORIA DA CONQUISTA";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-14.78293265";"-40.74108124";"SR-BA";"DEL10/8";"UOP01/BA"
187889;2019-01-28;"2";"07:30:00";"RJ";101;320;"NITEROI";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";2;0;1;0;1;0;1;2;"-22.861752";"-43.107143";"SR-RJ";"DEL5/2";"UOP01/RJ"
187890;2019-01-28;"2";"08:00:00";"ES";101;285,5;"CARIACICA";"Defeito Mecânico no Veículo";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;1;0;0;1;1;"-20.25515931";"-40.37536833";"SR-ES";"DEL12/1";"UOP01/ES"
187891;2019-01-28;"2";"07:55:00";"RJ";101;318;"SAO GONCALO";"Não guardar distância de segurança";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-22.845663";"-43.098431";"SR-RJ";"DEL5/2";"UOP02/RJ"
187892;2019-01-28;"2";"08:35:00";"SP";116;226,5;"SAO PAULO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";2;0;0;1;0;1;1;2;"-23.496067";"-46.556465";"SR-SP";"DEL6/1";"UOP01/SP"
187893;2019-01-28;"2";"06:50:00";"BA";101;514;"ITABUNA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;1;0;1;2;"-14.8675";"-39.281";"SR-BA";"DEL10/5";"UOP01/BA"
187894;2019-01-28;"2";"07:45:00";"MG";40;749;"SANTOS DUMONT";"Velocidade Incompatível";"Colisão com objeto estático";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;"-21.4837";"-43.538";"SR-MG";"DEL5";"UOP01/MG"
187896;2019-01-28;"2";"07:30:00";"PR";376;601,2;"CURITIBA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-25.53864675";"-49.3127346";"SR-PR";"DEL7/1";"UOP04/PR"
187897;2019-01-28;"2";"07:45:00";"RJ";116;77;"TERESOPOLIS";"Falta de Atenção à Condução";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Sim";4;0;0;2;2;0;2;3;"-22.369141";"-42.948757";"SR-RJ";"DEL5/4";"UOP01/RJ"
187898;2019-01-27;"1";"06:10:00";"RS";116;158,8;"CAXIAS DO SUL";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;0;1;2;0;1;2;"-29.220163";"-51.168655";"SR-RS";"DEL9/5";"UOP01/RS"
187899;2019-01-28;"2";"07:25:00";"PI";316;1,1;"TERESINA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;"-5.128619";"-42.807068";"SR-PI";"DEL17/1";"UOP02/PI"
187900;2019-01-28;"2";"02:00:00";"PA";155;321;"MARABA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-5.566488";"-49.076946";"SR-PA";"DEL19/3";"UOP01/PA"
187901;2019-01-28;"2";"09:05:00";"PR";376;90,1;"PARANAVAI";"Defeito na Via";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Não";1;0;1;0;0;0;1;1;"-23.034239";"-52.479462";"SR-PR";"DEL7/7";"UOP05/PR"
187902;2019-01-16;"4";"09:20:00";"PR";153;86,1;"CONSELHEIRO MAIRINCK";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;2;0;0;0;2;2;"-23.6586334";"-50.1532983";"SR-PR";"DEL7/7";"UOP07/PR"
187903;2019-01-28;"2";"06:50:00";"CE";116;169,3;"RUSSAS";"Agressão Externa";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;0;1;1;0;2;"-4.929619";"-37.989922";"SR-CE";"DEL16/3";"UOP01/CE"
187904;2019-01-28;"2";"08:50:00";"RJ";101;65;"ITALVA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Sim";2;0;1;0;1;0;1;2;"-21.41805";"-41.69322";"SR-RJ";"DEL5/8";"UOP02/RJ"
187905;2019-01-28;"2";"08:50:00";"SP";116;278,4;"EMBU DAS ARTES";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Curva";"Sim";3;0;2;0;1;0;2;2;"-23.63600382";"-46.82858359";"SR-SP";"DEL6/4";"UOP01/SP"
187906;2019-01-28;"2";"07:55:00";"PR";277;721,8;"FOZ DO IGUACU";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-25.491169";"-54.511887";"SR-PR";"DEL7/5";"UOP01/PR"
187908;2019-01-28;"2";"08:20:00";"PB";230;68,2;"SOBRADO";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;2;"-7.188559";"-35.214842";"SR-PB";"DEL14/1";"UOP02/PB"
187909;2019-01-28;"2";"09:40:00";"MG";262;30,2;"REDUTO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;2;0;1;0;2;2;"-20.253334";"-41.990636";"SR-MG";"DEL4/6";"UOP04/MG"
187910;2019-01-28;"2";"08:30:00";"PR";376;591,2;"CURITIBA";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;1;"-25.461875276";"-49.358142615";"SR-PR";"DEL7/1";"UOP04/PR"
187911;2019-01-28;"2";"09:45:00";"SC";101;267;"PAULO LOPES";"Defeito Mecânico no Veículo";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;1;0;0;1;1;1;"-28.0951";"-48.7081";"SR-SC";"DEL8/2";"UOP03/SC"
187912;2019-01-28;"2";"09:20:00";"MG";116;18,9;"CACHOEIRA DE PAJEU";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nevoeiro/Neblina";"Simples";"Curva";"Não";3;0;2;0;1;0;2;1;"-15.83393";"-41.39514";"SR-BA";"DEL10/8";"UOP03/BA"
187913;2019-01-28;"2";"08:50:00";"PI";402;8,8;"BURITI DOS LOPES";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;1;0;0;0;0;0;1;"-3.102868";"-41.834095";"SR-PI";"DEL17/5";"UOP01/PI"
187914;2019-01-28;"2";"07:50:00";"PR";116;110;"CURITIBA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;"-25.569897";"-49.187782";"SR-PR";"DEL7/1";"UOP01/PR"
187915;2019-01-28;"2";"08:20:00";"MG";116;705,3;"MURIAE";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Não Informado";"Sim";4;0;1;2;0;1;3;1;"-21.12962853";"-42.3855606";"SR-MG";"DEL4/7";"UOP02/MG"
187917;2019-01-28;"2";"07:10:00";"AL";316;265,3;"SATUBA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-9.587583";"-35.878014";"SR-AL";"DEL13/2";"UOP01/AL"
187918;2019-01-28;"2";"06:44:00";"MG";381;456,1;"SABARA";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;0;0;1;0;1;"-19.84168771";"-43.86284396";"SR-MG";"DEL4/1";"UOP01/MG"
187919;2019-01-28;"2";"09:30:00";"SC";101;197,5;"BIGUACU";"Ingestão de Álcool";"Colisão com objeto estático";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;1;1;0;1;"-27.5267";"-48.6349";"SR-SC";"DEL8/1";"UOP01/SC"
187920;2019-01-28;"2";"08:50:00";"SP";116;169;"JACAREI";"Defeito na Via";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Curva";"Não";1;0;1;0;0;0;1;1;"-23.30816794";"-46.04627609";"SR-SP";"DEL6/2";"UOP01/SP"
187921;2019-01-28;"2";"09:30:00";"SC";282;31,6;"AGUAS MORNAS";"Mal Súbito";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;"-27.70012148";"-48.79889468";"SR-SC";"DEL8/1";"UOP03/SC"
187922;2019-01-28;"2";"07:40:00";"MA";316;595;"TIMON";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-5.014564";"-42.997887";"SR-MA";"DEL18/3";"UOP02/MA"
187923;2019-01-28;"2";"09:45:00";"MG";381;680;"PERDOES";"Ingestão de Álcool";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Não Informado";"Não";1;0;0;0;1;0;0;1;"-21.12719895";"-45.09985328";"SR-MG";"DEL4/4";"UOP02/MG"
187925;2019-01-08;"3";"11:00:00";"PE";232;46;"VITORIA DE SANTO ANTAO";"Pista Escorregadia";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-8.128181";"-35.281677";"SR-PE";"DEL11/1";"UOP04/PE"
187926;2019-01-28;"2";"10:30:00";"GO";153;504,5;"APARECIDA DE GOIANIA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;3;"-16.7451";"-49.2408";"SR-GO";"DEL1/1";"UOP01/GO"
187927;2019-01-28;"2";"10:30:00";"ES";101;384;"ICONHA";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;2;0;0;0;2;1;"-20.823";"-40.852";"SR-ES";"DEL12/3";"UOP01/ES"
187928;2019-01-28;"2";"10:20:00";"ES";262;31,8;"1S MARTINS";"Defeito Mecânico no Veículo";"Colisão com objeto estático";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;"-20.379";"-40.568";"SR-ES";"DEL12/1";"UOP01/ES"
187929;2019-01-28;"2";"10:40:00";"CE";20;403,9;"CAUCAIA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de vias";"Não";2;0;0;1;1;0;1;2;"-3.76999";"-38.670063";"SR-CE";"DEL16/1";"UOP01/CE"
187930;2019-01-28;"2";"10:25:00";"AL";101;135,8;"SAO MIGUEL DOS CAMPOS";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Rotatória";"Sim";1;0;0;0;1;0;0;1;"-9.780519";"-36.106106";"SR-AL";"DEL13/2";"UOP01/AL"
187931;2019-01-28;"2";"11:30:00";"PR";277;343,2;"GUARAPUAVA";"Falta de Atenção do Pedestre";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;"-25.36153615";"-51.47033572";"SR-PR";"DEL7/3";"UOP02/PR"
187932;2019-01-28;"2";"11:40:00";"PR";476;132;"CURITIBA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Interseção de vias";"Sim";2;0;0;1;1;0;1;2;"-25.460718";"-49.250488";"SR-PR";"DEL7/1";"UOP06/PR"
187933;2019-01-27;"1";"19:50:00";"PR";116;14;"CAMPINA GRANDE DO SUL";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;"-25.098421";"-48.673969";"SR-PR";"DEL7/1";"UOP02/PR"
187934;2019-01-28;"2";"09:00:00";"RO";319;59;"PORTO VELHO";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-8.743027";"-63.910278";"SR-RO";"DEL21/1";"UOP01/RO"
187935;2019-01-28;"2";"03:30:00";"MG";262;731;"PERDIZES";"Defeito Mecânico no Veículo";"Incêndio";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-19.618765";"-47.33474";"SR-MG";"DEL4/8";"UOP01/MG"
187936;2019-01-28;"2";"06:20:00";"BA";242;776;"BARREIRAS";"Condutor Dormindo";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";3;1;0;2;0;0;2;2;"-12.16755446";"-44.87159729";"SR-BA";"DEL10/10";"UOP01/BA"
187937;2019-01-28;"2";"11:45:00";"SC";101;213;"PALHOCA";"Defeito Mecânico no Veículo";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";1;0;1;0;0;0;1;1;"-27.6446";"-48.6705";"SR-SC";"DEL8/1";"UOP02/SC"
187939;2019-01-28;"2";"10:43:00";"CE";116;5,8;"FORTALEZA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;"-3.8038";"-38.5032";"SR-CE";"DEL16/1";"UOP02/CE"
187940;2019-01-28;"2";"08:40:00";"MA";135;10,3;"SAO LUIS";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";3;0;0;0;3;0;0;3;"-2.655989";"-44.286297";"SR-MA";"DEL18/1";"UOP01/MA"
187941;2019-01-24;"5";"23:20:00";"MT";163;838,4;"SINOP";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;1;0;0;1;1;"-11.834";"-55.488";"SR-MT";"DEL2/6";"UOP02/MT"
187943;2019-01-28;"2";"10:30:00";"PE";101;26;"ITAPISSUMA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";4;0;1;0;3;0;1;1;"-7.7145";"-34.9349";"SR-PE";"DEL11/1";"UOP02/PE"
187944;2019-01-28;"2";"12:00:00";"SP";116;274,3;"TABOAO DA SERRA";"Pista Escorregadia";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-23.61798815";"-46.79860982";"SR-SP";"DEL6/4";"UOP01/SP"
187945;2019-01-28;"2";"11:10:00";"AL";101;50,3;"FLEXEIRAS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";1;0;0;1;0;0;1;1;"-9.2336043";"-35.77148437";"SR-AL";"DEL13/1";"UOP01/AL"
187947;2019-01-28;"2";"11:20:00";"PB";230;494,9;"CAJAZEIRAS";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;"-6.879";"-38.4593";"SR-PB";"DEL14/3";"UOP03/PB"
187948;2019-01-28;"2";"12:45:00";"SC";101;197,8;"BIGUACU";"Objeto estático sobre o leito carroçável";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;"-27.5267";"-48.6349";"SR-SC";"DEL8/1";"UOP01/SC"
187950;2019-01-28;"2";"12:40:00";"MG";40;451,4;"CAETANOPOLIS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;4;0;0;0;4;1;"-19.3412";"-44.3569";"SR-MG";"DEL4/2";"UOP01/MG"
187951;2019-01-28;"2";"12:00:00";"PI";316;6,8;"TERESINA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Interseção de vias";"Sim";3;0;2;0;1;0;2;2;"-5.147021";"-42.774391";"SR-PI";"DEL17/1";"UOP02/PI"
187952;2019-01-03;"5";"06:00:00";"RJ";40;124;"RIO DE JANEIRO";"Falta de Atenção à Condução";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;1;"-22.80458908";"-43.28965187";"SR-RJ";"DEL5/1";"UOP01/RJ"
187953;2019-01-28;"2";"11:30:00";"CE";222;2,9;"FORTALEZA";"Desobediência às normas de trânsito pelo pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;1;"-3.739117";"-38.586914";"SR-CE";"DEL16/1";"UOP01/CE"
187954;2019-01-28;"2";"10:50:00";"SE";101;93;"NOSSA SENHORA DO SOCORRO";"Ingestão de Álcool";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;"-10.9116";"-37.1585";"SR-SE";"DEL20/1";"UOP01/SE"
187955;2019-01-28;"2";"10:00:00";"AL";101;111;"PILAR";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-9.619632";"-36.029274";"SR-AL";"DEL13/2";"UOP01/AL"
187956;2019-01-28;"2";"11:45:00";"MT";163;727;"SORRISO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";6;0;1;0;5;0;1;2;"-12.756";"-55.834";"SR-MT";"DEL2/6";"UOP01/MT"
187958;2019-01-28;"2";"12:25:00";"PR";116;117,6;"CURITIBA";"Desobediência às normas de trânsito pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-25.544559";"-49.30146";"SR-PR";"DEL7/1";"UOP06/PR"
187959;2019-01-28;"2";"11:10:00";"PR";376;668;"GUARATUBA";"Defeito Mecânico no Veículo";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;2;"-25.8528887";"-48.9771997";"SR-PR";"DEL7/1";"UOP08/PR"
187960;2019-01-28;"2";"14:00:00";"RJ";101;320;"SAO GONCALO";"Não guardar distância de segurança";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Não Informado";"Sim";2;0;1;0;1;0;1;2;"-22.861752";"-43.107143";"SR-RJ";"DEL5/2";"UOP01/RJ"
187961;2019-01-28;"2";"13:02:00";"CE";122;4,9;"CHOROZINHO";"Defeito na Via";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";1;0;0;1;0;0;1;1;"-4.335957";"-38.479034";"SR-CE";"DEL16/3";"UOP02/CE"
187962;2019-01-28;"2";"14:20:00";"SP";116;370;"MIRACATU";"Condutor Dormindo";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;1;"-24.16118518";"-47.32773565";"SR-SP";"DEL6/4";"UOP03/SP"
187963;2019-01-28;"2";"12:40:00";"MG";116;523,2;"CARATINGA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de vias";"Sim";3;0;1;0;1;1;1;2;"-19.748509";"-42.132786";"SR-MG";"DEL4/6";"UOP02/MG"
187964;2019-01-28;"2";"14:00:00";"ES";262;107,3;"VENDA NOVA DO IMIGRANTE";"Pista Escorregadia";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;"-20.3308";"-41.1555";"SR-ES";"DEL12/1";"UOP02/ES"
187965;2019-01-28;"2";"11:00:00";"MG";116;299,5;"ITAMBACURI";"Defeito Mecânico no Veículo";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;"-18.01842082";"-41.63995922";"SR-MG";"DEL4/11";"UOP01/MG"
187966;2019-01-28;"2";"14:45:00";"SP";116;288,7;"GUARULHOS";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Não Informado";"Sim";2;0;1;0;1;0;1;2;"-23.50750478";"-46.57107803";"SR-SP";"DEL6/4";"UOP01/SP"
